t,value
1578193004,287309824
1578193007,287309824
1578193010,30408704
1578193013,52428800
1578193016,94371840
1578193019,119537664
1578193022,162529280
1578193025,204472320
1578193028,246415360
1578193031,11534336
1578193034,75497472
1578193037,117440512
1578193040,142606336
1578193043,184549376
1578193046,218103808
1578193049,227540992
1578193052,269484032
1578193055,34603008
1578193058,100663296
1578193061,122683392
1578193064,122683392
1578193067,123731968
1578193070,123731968
1578193073,124780544
1578193076,124780544
1578193079,128974848
1578193082,130023424
1578193085,130023424
1578193088,156237824
1578193091,220200960
1578193094,220200960
1578193097,242221056
1578193100,248512512
1578193103,248512512
1578193106,292552704
1578193109,292552704
1578193112,292552704
1578193115,293601280
1578193118,297795584
1578193121,297795584
1578193124,20971520
1578193127,42991616
1578193130,42991616
1578193133,42991616
1578193136,44040192
1578193139,69206016
1578193142,69206016
1578193145,70254592
1578193148,70254592
1578193151,71303168
1578193154,92274688
1578193157,122683392
1578193160,128974848
1578193163,137363456
1578193166,137363456
1578193169,162529280
1578193172,184549376
1578193175,188743680
1578193178,202375168
1578193181,205520896
1578193184,209715200
1578193187,230686720
1578193190,242221056
1578193193,242221056
1578193196,252706816
1578193199,278921216
1578193202,289406976
1578193205,10485760
1578193208,22020096
1578193211,22020096
1578193214,22020096
1578193217,23068672
1578193220,71303168
1578193223,93323264
1578193226,115343360
1578193229,116391936
1578193232,134217728
1578193235,134217728
1578193238,147849216
1578193241,147849216
1578193244,147849216
1578193247,148897792
1578193250,148897792
1578193253,149946368
1578193256,149946368
1578193259,157286400
1578193262,167772160
1578193265,167772160
1578193268,175112192
1578193271,181403648
1578193274,181403648
1578193277,188743680
1578193280,199229440
1578193283,203423744
1578193286,209715200
1578193289,212860928
1578193292,222298112
1578193295,226492416
1578193298,235929600
1578193301,243269632
1578193304,246415360
1578193307,255852544
1578193310,260046848
1578193313,263192576
1578193316,272629760
1578193319,283115520
1578193322,283115520
1578193325,284164096
1578193328,284164096
1578193331,285212672
1578193334,285212672
1578193337,286261248
1578193340,0
1578193343,10485760
1578193346,16777216
1578193349,23068672
1578193352,24117248
1578193355,30408704
1578193358,39845888
1578193361,47185920
1578193364,51380224
1578193367,51380224
1578193370,54525952
1578193373,60817408
1578193376,65011712
1578193379,75497472
1578193382,78643200
1578193385,84934656
1578193388,85983232
1578193391,136314880
1578193394,161480704
1578193397,161480704
1578193400,166723584
1578193403,166723584
1578193406,197132288
1578193409,248512512
1578193412,1048576
1578193415,7340032
1578193418,15728640
1578193421,19922944
1578193424,19922944
1578193427,28311552
1578193430,36700160
1578193433,65011712
1578193436,116391936
1578193439,171966464
1578193442,171966464
1578193445,173015040
1578193448,256901120
1578193451,72351744
1578193454,128974848
1578193457,158334976
1578193460,219152384
