t,value
1578193946,47
1578193949,46
1578193952,46
1578193955,46
1578193958,47
1578193961,47
1578193964,47
1578193967,47
1578193970,47
1578193973,47
1578193976,47
1578193979,47
1578193982,47
1578193985,47
1578193988,47
1578193991,47
1578193994,47
1578193997,47
1578194000,46
1578194003,46
1578194006,47
1578194009,47
1578194012,47
1578194015,46
1578194018,47
1578194021,48
1578194024,48
1578194027,47
1578194030,47
1578194033,47
1578194036,46
1578194039,48
1578194042,48
1578194045,48
1578194048,48
1578194051,47
1578194054,48
1578194057,48
1578194060,47
1578194063,47
1578194066,47
1578194069,46
1578194072,46
1578194075,47
1578194078,47
1578194081,47
1578194084,47
1578194087,47
1578194090,47
1578194093,46
1578194096,45
1578194099,46
1578194102,46
1578194105,46
1578194108,45
1578194111,47
1578194114,47
1578194117,47
1578194120,47
1578194123,47
1578194126,47
1578194129,47
1578194132,47
1578194135,46
1578194138,46
1578194141,47
1578194144,47
1578194147,46
1578194150,47
1578194153,47
1578194156,46
1578194159,46
1578194162,46
1578194165,46
1578194168,45
1578194171,45
1578194174,45
1578194177,45
1578194180,47
1578194183,47
1578194186,47
1578194189,47
1578194192,46
1578194195,46
1578194198,46
1578194201,46
1578194204,46
1578194207,46
1578194210,47
1578194213,47
1578194216,47
1578194219,47
1578194222,47
1578194225,47
1578194228,47
1578194231,47
1578194234,47
1578194237,47
1578194240,47
1578194243,47
1578194246,47
1578194249,47
1578194252,47
1578194255,47
1578194258,47
1578194261,46
1578194264,47
1578194267,47
1578194270,47
1578194273,47
1578194276,47
1578194279,47
1578194282,47
1578194285,47
1578194288,47
1578194291,47
1578194294,47
1578194297,46
1578194300,47
1578194303,47
1578194306,46
1578194309,46
1578194312,46
1578194315,46
1578194318,46
1578194321,46
1578194324,46
1578194327,46
1578194330,45
1578194333,45
1578194336,45
1578194339,47
1578194342,47
1578194345,46
1578194348,47
1578194351,47
1578194354,47
1578194357,47
1578194360,47
1578194363,47
1578194366,47
1578194369,47
1578194372,47
1578194375,47
1578194378,47
1578194381,47
1578194384,47
1578194387,47
1578194390,47
1578194393,47
1578194396,46
1578194399,47
1578194402,47
1578194405,47
1578194408,47
1578194411,47
1578194414,46
1578194417,46
1578194420,47
1578194423,47
1578194426,46
1578194429,45
1578194432,45
1578194435,45
1578194438,46
1578194441,46
1578194444,46
1578194447,46
1578194450,45
1578194453,45
1578194456,46
1578194459,47
1578194462,47
1578194465,46
1578194468,46
1578194471,46
1578194474,45
1578194477,45
1578194480,47
1578194483,47
1578194486,46
1578194489,45
1578194492,45
1578194495,45
1578194498,46
1578194501,46
1578194504,46
1578194507,46
1578194510,45
1578194513,45
1578194516,45
1578194519,46
1578194522,46
1578194525,46
1578194528,45
1578194531,45
1578194534,45
1578194537,45
1578194540,47
1578194543,47
1578194546,46
1578194549,45
1578194552,45
1578194555,45
1578194558,46
1578194561,46
1578194564,46
1578194567,46
1578194570,45
1578194573,45
1578194576,45
1578194579,47
1578194582,47
1578194585,46
1578194588,45
1578194591,45
1578194594,45
1578194597,45
1578194600,46
1578194603,46
1578194606,46
1578194609,45
1578194612,45
1578194615,45
1578194618,46
1578194621,47
1578194624,47
1578194627,46
1578194630,45
1578194633,45
1578194636,45
1578194639,50
1578194642,50
1578194645,50
1578194648,49
1578194651,49
1578194654,49
1578194657,53
1578194660,52
1578194663,51
1578194666,51
1578194669,49
1578194672,49
1578194675,51
1578194678,51
1578194681,51
1578194684,51
1578194687,51
1578194690,50
1578194693,49
1578194696,49
1578194699,50
1578194702,50
1578194705,49
1578194708,48
1578194711,48
1578194714,48
1578194717,48
1578194720,50
1578194723,50
1578194726,49
1578194729,48
1578194732,48
1578194735,48
1578194738,49
1578194741,50
1578194744,50
1578194747,49
1578194750,48
1578194753,48
1578194756,48
1578194759,50
1578194762,49
1578194765,48
1578194768,47
1578194771,47
1578194774,47
1578194777,47
1578194780,48
1578194783,48
1578194786,48
1578194789,47
1578194792,47
1578194795,47
1578194798,48
1578194801,49
1578194804,49
1578194807,48
1578194810,47
1578194813,47
1578194816,47
1578194819,48
1578194822,48
1578194825,47
1578194828,46
1578194831,46
1578194834,46
1578194837,46
1578194840,47
1578194843,47
1578194846,47
1578194849,46
1578194852,46
1578194855,46
1578194858,48
1578194861,48
1578194864,47
1578194867,47
1578194870,46
1578194873,46
1578194876,46
1578194879,47
1578194882,47
1578194885,47
1578194888,46
1578194891,45
1578194894,45
1578194897,45
1578194900,47
1578194903,47
1578194906,46
1578194909,45
1578194912,45
1578194915,45
1578194918,47
1578194921,47
1578194924,47
1578194927,47
1578194930,46
1578194933,46
1578194936,46
1578194939,48
1578194942,48
1578194945,47
1578194948,46
1578194951,46
1578194954,46
1578194957,46
1578194960,47
1578194963,47
1578194966,47
1578194969,46
1578194972,46
1578194975,46
1578194978,46
1578194981,47
1578194984,47
1578194987,46
1578194990,45
1578194993,45
1578194996,45
1578194999,46
1578195002,46
1578195005,46
1578195008,45
1578195011,45
1578195014,45
1578195017,45
1578195020,46
1578195023,46
1578195026,46
1578195029,45
1578195032,45
1578195035,45
1578195038,47
1578195041,47
1578195044,46
1578195047,46
1578195050,45
1578195053,45
1578195056,45
1578195059,46
1578195062,46
1578195065,46
1578195068,45
1578195071,45
1578195074,45
1578195077,45
1578195080,47
1578195083,47
1578195086,46
1578195089,45
1578195092,45
1578195095,45
1578195098,46
1578195101,46
1578195104,46
1578195107,46
1578195110,45
1578195113,45
1578195116,45
1578195119,47
1578195122,47
1578195125,46
1578195128,45
1578195131,45
1578195134,45
1578195137,45
1578195140,46
1578195143,46
1578195146,46
1578195149,45
1578195152,45
1578195155,45
1578195158,46
1578195161,47
1578195164,47
1578195167,46
1578195170,45
1578195173,45
1578195176,45
1578195179,46
1578195182,46
1578195185,46
1578195188,45
1578195191,45
1578195194,45
1578195197,45
1578195200,46
1578195203,46
1578195206,46
